dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,resource_created_at,error_type,resource_extension,organization_or_owner,is_orga,resource_found_by,initial_version_name,is_valid_v_2.2.0,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,columns_issue,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success
61d425fc9121518e382a1297,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-59,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-59/,97213130-2d4e-4106-a3da-75f771733d41,Proviridis_IRVEs Fragnes-Chalon_Réseau Z-E-N,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-59/20220104-114828/data.csv,2023-10-22T06:55:32.903000+00:00,2022-01-04T11:48:28.402000+00:00,,csv,jerome-cicile,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61cc70507662adf86a4aca1d,Hôtel L'Alivi,hotel-lalivi,https://www.data.gouv.fr/fr/datasets/hotel-lalivi/,b3c9629e-d51d-41bf-a444-d86cd9c76a06,Hotel Alivi,https://static.data.gouv.fr/resources/hotel-lalivi/20211229-152728/data.csv,2023-10-22T06:55:33.218000+00:00,2021-12-29T15:27:28.705000+00:00,,csv,tanguy-clavel,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61c4acd69e5a8634ddb1e291,NOVABIO,novabio,https://www.data.gouv.fr/fr/datasets/novabio/,42028a86-e790-40ed-82f2-afa510a89201,irve-novabio-sanilhac-20211223.csv,https://static.data.gouv.fr/resources/novabio/20211223-180744/irve-novabio-sanilhac-20211223.csv,2023-10-22T06:55:33.510000+00:00,2021-12-23T18:07:45.142000+00:00,,csv,novabio,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61c32e9128fdf320ec409ea2,ELECTRO MOB,electro-mob-34,https://www.data.gouv.fr/fr/datasets/electro-mob-34/,a6c2f39b-b801-402a-ac83-9d9859344736,etalab-schema-irve-intemarche-saint-pierre-du-perray.csv,https://static.data.gouv.fr/resources/electro-mob-34/20211222-145636/etalab-schema-irve-intemarche-saint-pierre-du-perray.csv,2023-10-22T06:55:33.797000+00:00,2021-12-22T14:56:36.166000+00:00,,csv,electro-mobility,True,1 - schema request,2.2.0,False,False,,False,,,False,False,True,False,False
61c1aa345d9abf82abd9ac47,ELECTRO MOB,electro-mob-30,https://www.data.gouv.fr/fr/datasets/electro-mob-30/,59c49e48-0247-4138-b9df-2899bfac8db2,etalab-schema-irve-areas-dommages-21.csv,https://static.data.gouv.fr/resources/electro-mob-30/20211221-111935/etalab-schema-irve-areas-dommages-21.csv,2023-10-22T06:55:34.107000+00:00,2021-12-21T11:19:35.993000+00:00,,csv,electro-mobility,True,1 - schema request,2.2.0,False,False,,False,,,False,False,True,False,False
61c09fffe0aff206ba12f3bd,ELECTRO MOB,electro-mob-29,https://www.data.gouv.fr/fr/datasets/electro-mob-29/,5f210c44-aa15-47c5-8b42-070726326977,etalab-schema-irve-ca-coulommier-pays-de-brie-3355.csv,https://static.data.gouv.fr/resources/electro-mob-29/20211220-162346/etalab-schema-irve-ca-coulommier-pays-de-brie-3355.csv,2023-10-22T06:55:34.343000+00:00,2021-12-20T16:23:46.323000+00:00,,csv,electro-mobility,True,1 - schema request,2.2.0,False,False,,False,,,False,False,True,False,False
61c052e5a372048817c55df8,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-58,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-58/,99ef8f54-a001-4333-929d-9c45f2c43202,Commune de Bois Bernard,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-58/20211220-105445/data.csv,2023-10-22T06:55:34.633000+00:00,2021-12-20T10:54:45.865000+00:00,,csv,gregory-stoops,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61c04560f1d6aff05c94c28c,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-57,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-57/,6a50c8dd-975c-4b81-b369-7ca2cf8e087b,Commune de Givenchy en Gohelle,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-57/20211220-095704/data.csv,2023-10-22T06:55:35.005000+00:00,2021-12-20T09:57:05.041000+00:00,,csv,gregory-stoops,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61bb521974cea4ded3549d7d,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-56,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-56/,d368b7a6-4a8b-4958-be13-df1c2b590aee,CHATEAU DES BROYERS,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-56/20211216-155001/data.csv,2023-10-22T06:55:35.410000+00:00,2021-12-16T15:50:01.547000+00:00,,csv,sandrine-araujo,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61bb160c988670be88e6188c,BE CABLE - Bornes de recharge pour véhicules électriques,be-cable-bornes-de-recharge-pour-vehicules-electriques,https://www.data.gouv.fr/fr/datasets/be-cable-bornes-de-recharge-pour-vehicules-electriques/,834083a0-f0e8-4407-bcfb-3d505354a95a,irve-becable-20220629.csv,https://static.data.gouv.fr/resources/be-cable-bornes-de-recharge-pour-vehicules-electriques/20230616-112827/irve-becable-20220629.csv,2023-10-22T06:55:35.821000+00:00,2021-12-16T12:00:10.210000+00:00,,csv,be-cable-irve-1,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b9ad11b15de4f399d9f371,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-55,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-55/,b1a73f86-ac8e-4049-a7e4-78d86004b790,donnees-schema-irve-2.0.2.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-55/20211215-095337/data.csv,2023-10-22T06:55:36.227000+00:00,2021-12-15T09:53:37.717000+00:00,,csv,benoit-boulanger-1,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61a60c0b58077783017f358c,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-50,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-50/,b78f2816-4923-464b-9043-0e934e3cd33e,donnees-schema-irve-2.0.2.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-50/20211130-123332/data.csv,2023-10-22T06:55:36.545000+00:00,2021-11-30T12:33:32.338000+00:00,,csv,vincent-moule,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61a612484466c30f754dd42b,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-51,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-51/,d59375cf-186b-407d-8cb1-ce4e402d700c,donnees-schema-irve-2.0.2.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-51/20211130-130008/data.csv,2023-10-22T06:55:36.873000+00:00,2021-11-30T13:00:08.818000+00:00,,csv,vincent-moule,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61a638b606094fcc03bf5418,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-52,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-52/,f12cec6b-f7e3-45cd-abfe-d8256f4766cf,donnees-schema-irve-2.0.2.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-52/20211130-154406/data.csv,2023-10-22T06:55:37.186000+00:00,2021-11-30T15:44:07.014000+00:00,,csv,vincent-moule,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61ae38dbb2a2119f6c52222b,DOUBLET,doublet,https://www.data.gouv.fr/fr/datasets/doublet/,9764137c-4c67-4c40-b28d-086fdce03797,DOUBLET,https://static.data.gouv.fr/resources/doublet/20211206-172251/data.csv,2023-10-22T06:55:37.450000+00:00,2021-12-06T17:22:51.415000+00:00,,csv,ma-borne-auto,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b08c3f501fef93525d53c2,Infrastructures de recharge pour véhicules électriques (organisation Apeira Technologies),infrastructures-de-recharge-pour-vehicules-electriques-organisation-apeira-technologies,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-apeira-technologies/,fb45a65e-98ba-4014-bc63-e58cea5432e0,data_borne_Chartet.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-apeira-technologies/20211208-114311/data.csv,2023-10-22T06:55:37.812000+00:00,2021-12-08T11:43:12.108000+00:00,,csv,apeira-technologies,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b231dfdd8d7820acf82f73,ELECTRO-MOB,electro-mob-28,https://www.data.gouv.fr/fr/datasets/electro-mob-28/,c02d6071-c1e1-4f41-b9bb-c412cc1c17e6,etalab-schema-irve-cliniquer-ky.csv,https://static.data.gouv.fr/resources/electro-mob-28/20211209-175053/etalab-schema-irve-cliniquer-ky.csv,2023-10-22T06:55:38.091000+00:00,2021-12-09T17:50:53.625000+00:00,,csv,electro-mobility,True,1 - schema request,2.2.0,False,False,,False,,,False,False,True,False,False
61f275cff256c9132372aba1,Borne de recharge pour véhicule électrique - Hôtel KYRIAD 03200 VICHY,borne-de-recharge-pour-vehicule-electrique-hotel-kyriad-03200-vichy,https://www.data.gouv.fr/fr/datasets/borne-de-recharge-pour-vehicule-electrique-hotel-kyriad-03200-vichy/,00cd3c11-5b72-4815-b314-2de331e9ce42,irve-kyriadvichy-20220127.csv,https://static.data.gouv.fr/resources/borne-de-recharge-pour-vehicule-electrique-hotel-kyriad-a-vichy-03/20220127-113712/irve-kyriadvichy-20220127.csv,2023-10-22T06:55:38.423000+00:00,2022-01-27T11:37:12.691000+00:00,,csv,sas-saem,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b269857116e5f2fcc9cc07,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-53,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-53/,c0305946-47c6-4ffc-ad74-134fa0b12ef8,Daltoner Avranches,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-53/20211209-213934/data.csv,2023-10-22T06:55:38.778000+00:00,2021-12-09T21:39:34.747000+00:00,,csv,remy-sergent,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b76f851c53072bf53b941c,Borne de charge CTB,borne-de-charge-ctb,https://www.data.gouv.fr/fr/datasets/borne-de-charge-ctb/,b0e234b5-e73c-417a-8541-679d92e9d8a3,sigle-borne-de-charge.png,https://static.data.gouv.fr/resources/borne-de-charge-ctb/20211213-170746/sigle-borne-de-charge.png,2023-01-27T12:13:22.625000+00:00,2021-12-13T17:07:46.351000+00:00,wrong-file-format,png,,,1 - schema request,2.2.0,False,False,,False,,,False,False,True,False,False
61b89b81fa74b1c73f4f8065,Infrastructures de recharge pour véhicules électriques (organisation SOCIETE D INSTALLATION DE PLOMBERIE ELECTRICITE CHAUFFAGE ET CLIMATISATION),infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/,5c6689b7-00c3-446a-93ea-9583cb723d2c,Borne recharge SIPECC,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/20211214-152030/data.csv,2023-10-22T06:55:39.168000+00:00,2021-12-14T14:26:26.149000+00:00,,csv,societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b89b81fa74b1c73f4f8065,Infrastructures de recharge pour véhicules électriques (organisation SOCIETE D INSTALLATION DE PLOMBERIE ELECTRICITE CHAUFFAGE ET CLIMATISATION),infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/,052579b9-69f4-4301-ba07-d5a5568371b1,JAV,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/20220308-152850/data.csv,2023-10-22T06:55:39.636000+00:00,2022-03-08T15:28:50.619000+00:00,,csv,societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b89b81fa74b1c73f4f8065,Infrastructures de recharge pour véhicules électriques (organisation SOCIETE D INSTALLATION DE PLOMBERIE ELECTRICITE CHAUFFAGE ET CLIMATISATION),infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/,bd6cba10-00f4-42b8-94f4-012f57d2a218,Borne HEXAOM,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/20220325-095317/data.csv,2023-10-22T06:55:39.917000+00:00,2022-03-25T09:36:56.129000+00:00,,csv,societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b89b81fa74b1c73f4f8065,Infrastructures de recharge pour véhicules électriques (organisation SOCIETE D INSTALLATION DE PLOMBERIE ELECTRICITE CHAUFFAGE ET CLIMATISATION),infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/,7dca8f06-d925-4327-a2ea-9c53e56c6bbe,VAHE Eknadissian,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/20221011-145111/data.csv,2023-10-22T06:55:40.254000+00:00,2022-10-11T14:51:11.311000+00:00,,csv,societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b89b81fa74b1c73f4f8065,Infrastructures de recharge pour véhicules électriques (organisation SOCIETE D INSTALLATION DE PLOMBERIE ELECTRICITE CHAUFFAGE ET CLIMATISATION),infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/,eacd1b81-b20f-4c88-8fc5-1f91315d76e6,fitp-bureau.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation/20230803-141809/fitp-bureau.csv,2023-10-22T06:55:40.611000+00:00,2023-08-03T14:18:09.250000+00:00,,csv,societe-d-installation-de-plomberie-electricite-chauffage-et-climatisation,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
61b6f47103d797320b9d146d,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-54,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-54/,3e6a91f1-4d26-4eec-bbc0-84b97290f150,Mickael Auto,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-54/20211213-082121/data.csv,2023-10-22T06:55:41.071000+00:00,2021-12-13T08:21:22.025000+00:00,,csv,remy-sergent,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6167f1a49c337cdfb1d7b303,Bornes de recharges OUEST CHARGE 35,bornes-de-recharges-ouest-charge-35,https://www.data.gouv.fr/fr/datasets/bornes-de-recharges-ouest-charge-35/,640919ff-b550-44b0-baa1-46b44893002b,irve-ouestcharge35-20230424.csv,https://static.data.gouv.fr/resources/bornes-de-recharges-ouest-charge-35/20230424-025438/irve-ouestcharge35-20230424.csv,2023-10-22T06:55:41.386000+00:00,2021-10-14T11:01:26.718000+00:00,,csv,izivia,True,1 - schema request,2.2.0,True,True,2.2.0,True,True,,False,False,False,,
6245c717b95e818f49522d0d,HOTEL BORDEAUX EST,hotel-bordeaux-est,https://www.data.gouv.fr/fr/datasets/hotel-bordeaux-est/,6931e523-5dac-4649-afea-e90b3d299a7b,HOTEL BORDEAUX EST,https://static.data.gouv.fr/resources/hotel-bordeaux-est/20220331-172159/data.csv,2023-10-22T06:55:41.685000+00:00,2022-03-31T17:21:59.645000+00:00,,csv,ma-borne-auto,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
624c3ba668192e4675e13a46,SCI PARAMEDICA,sci-paramedica,https://www.data.gouv.fr/fr/datasets/sci-paramedica/,16d74df3-a64f-4472-b8fb-5c4c884c15b0,SCI PARAMEDICA,https://static.data.gouv.fr/resources/sci-paramedica/20220405-145254/data.csv,2023-10-22T06:55:42.001000+00:00,2022-04-05T14:52:54.416000+00:00,,csv,ma-borne-auto,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
627a91b53d277f84601b6f0a,Infrastructures de recharge pour véhicules électriques (organisation ZEborne),infrastructures-de-recharge-pour-vehicules-electriques-organisation-zeborne,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-zeborne/,c543c475-74a6-4ebd-9ef7-a33e7f626bcc,IRVE_ZEborne_20220510.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-zeborne/20220510-182422/data.csv,2023-10-22T06:55:42.343000+00:00,2022-05-10T18:24:22.260000+00:00,,csv,zeborne,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
627398ff199ba8677025c9c8,SARL LE MOULIN DE LABOIRIE,sarl-le-moulin-de-laboirie,https://www.data.gouv.fr/fr/datasets/sarl-le-moulin-de-laboirie/,2685fcb2-76be-441d-99ea-6c4c3a8d7bd5,irve-moulin-de-laboirie-20220505.csv,https://static.data.gouv.fr/resources/sarl-le-moulin-de-laboirie/20220505-112944/irve-moulin-de-laboirie-20220505.csv,2023-10-22T06:55:42.646000+00:00,2022-05-05T11:29:45.015000+00:00,,csv,sarl-le-moulin-de-laboirie,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6272339196abde9d2646397d,Infrastructures de recharge pour véhicules électriques (organisation MANEO),infrastructures-de-recharge-pour-vehicules-electriques-organisation-maneo-3,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-maneo-3/,b3a9dac3-2354-4887-8f95-cf1ee14ca531,donnees-irve-maneo.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-maneo-3/20220504-100434/data.csv,2023-10-22T06:55:43.016000+00:00,2022-05-04T10:04:34.259000+00:00,,csv,maneo,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,a02a492e-e2e2-446f-a018-acc4b9c392e2,data v8- sites 081 092 098 102.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20231012-072529/data.csv,2023-10-22T06:55:43.418000+00:00,2023-10-12T07:25:29.349000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,5c877c50-3e08-4363-83db-9640a9e7e8a5,data v8- site 002.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230921-135953/data.csv,2023-10-22T06:55:43.826000+00:00,2023-09-21T13:59:53.937000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,6862d57b-0c65-4b9f-864e-c66990356a13,data v7 suite - site 022.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230921-135247/data.csv,2023-10-22T06:55:44.123000+00:00,2023-09-21T13:52:48.015000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,6504195a-52a0-4ea6-8d65-49b083a5299f,data v7 - sites 079 085 094 et 103 v2.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230803-121026/data.csv,2023-10-22T06:55:44.438000+00:00,2023-08-03T12:10:26.442000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,a465f497-c49a-4d30-97bb-32613555a6a4,data v6 - sites 040 043 et 082.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230803-103746/data.csv,2023-10-22T06:55:44.905000+00:00,2023-08-03T10:37:46.872000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,8a5cf00f-0b65-42fe-8d5a-3d211e89e9c1,data v6 - sites 044 et 093.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230713-214411/data.csv,2023-10-22T06:55:45.357000+00:00,2023-07-13T21:44:12.026000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,4e2f77d8-5cba-4659-90a8-39ba776008bc,data v4 - suite.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230704-153721/data.csv,2023-10-22T06:55:45.821000+00:00,2023-07-04T15:37:22.218000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,9793934e-cec9-4eba-87ec-5c50b3d793d2,data v4.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230511-131222/data.csv,2023-10-22T06:55:46.123000+00:00,2023-05-11T13:12:23.024000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,d442e7ba-af54-4782-a41d-1466632a67bc,Sites 122 114-1 114-2 110 118 115 111 120 108 107 109.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230303-154953/data.csv,2023-10-22T06:55:46.447000+00:00,2023-03-03T15:49:53.541000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,8fb058ea-38da-4ebe-adc9-c89e7108b6fe,bornes-ubitricity-le-havre-ubi-lhsm-121.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230218-222949/bornes-ubitricity-le-havre-ubi-lhsm-121.csv,2023-10-22T06:55:46.775000+00:00,2023-02-18T22:29:50.134000+00:00,,csv,ubitricity,True,1 - schema request,,False,False,,False,,,False,False,True,False,False
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,768d849f-7a74-4ce0-a0d7-c596422bfae1,bornes-ubitricity-le-havre-updated.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20230303-152519/bornes-ubitricity-le-havre-updated.csv,2023-10-22T06:55:47.105000+00:00,2023-01-18T14:28:37.685000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
627bb00a20358400f316d0b3,Infrastructures de recharge pour véhicules électriques,infrastructures-de-recharge-pour-vehicules-electriques-79,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-79/,542d316f-e17b-4a8b-9fbc-b3a2ce4afc8b,mesdonnees.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-79/20220511-144602/data.csv,2023-10-22T06:55:47.461000+00:00,2022-05-11T14:46:02.942000+00:00,,csv,vincent-moule,False,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
6270e4b514f8d6a639a4cacb,Référencement bornes ubitricity,referencement-bornes-ubitricity,https://www.data.gouv.fr/fr/datasets/referencement-bornes-ubitricity/,2c84da41-6192-4336-ba56-545a02d672fa,bornes_ubitricity_Calais.csv,https://static.data.gouv.fr/resources/referencement-bornes-ubitricity/20220503-130434/donnees-irve.csv,2023-10-22T06:55:47.802000+00:00,2022-05-03T13:04:34.303000+00:00,,csv,ubitricity,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
626a8573e72e3fb9588b863b,DESENFANS MARCQ EN BAROEUL,desenfans-marcq-en-baroeul,https://www.data.gouv.fr/fr/datasets/desenfans-marcq-en-baroeul/,419844da-e5b0-4892-a96c-2d74dfc50570,DESENFANS MARCQ EN BAROEUL,https://static.data.gouv.fr/resources/desenfans-marcq-en-baroeul/20220428-141547/data.csv,2023-10-22T06:55:48.199000+00:00,2022-04-28T14:15:47.947000+00:00,,csv,ma-borne-auto,True,1 - schema request,2.2.0,True,True,2.2.0,True,False,,False,False,False,,
